timestamp,Aliases/Shared/DMM/Measurement Toggle,Aliases/Shared/DMM/DMM Mode,Aliases/Shared/DMM/VBATT_Line,Aliases/Shared/DMM/DUT,Aliases/DUT1/DAQ/IDH/IDH01,Aliases/DUT1/DAQ/IDH/IDH02,Aliases/DUT1/DAQ/IDL/IDL01,Aliases/DUT1/DAQ/IDL/IDL02,Aliases/DUT1/DAQ/IDL/IDL03,Aliases/DUT1/DAQ/IDL/IDL04,Aliases/DUT1/DAQ/IDL/IDL05,Aliases/DUT1/DAQ/IDL/IDL06,Aliases/DUT1/DAQ/IDL/IDL07,Aliases/DUT1/DAQ/IDL/IDL08,Aliases/DUT1/DAQ/IDL/IDL09,Aliases/DUT1/DAQ/IDL/IDL10,Aliases/DUT1/DAQ/IDL/IDL11,Aliases/DUT1/DAQ/IDL/IDL12,Aliases/DUT1/DAQ/IDL/IDL13,Aliases/DUT1/DAQ/IDL/IDL14,Aliases/DUT1/DAQ/IDL/IDL15,Aliases/DUT1/DAQ/IDL/IDL16,Aliases/DUT1/DAQ/IDL/IDL17,Aliases/DUT1/DAQ/IDL/IDL18,Aliases/DUT1/DAQ/IDL/IDL19,Aliases/DUT1/DAQ/IDL/IDL20,Aliases/DUT1/DAQ/IDL/IDL21,Aliases/DUT1/DAQ/IDL/IDL22,Aliases/DUT1/DAQ/IDL/IDL23,Aliases/DUT1/CAN/ODL/ODL350_01_CMD,Aliases/DUT1/CAN/ODL/ODL350_02_CMD,Aliases/DUT1/CAN/ODH/ODH350_01_CMD,Aliases/DUT1/CAN/ODH/ODH350_02_CMD,Aliases/DUT1/CAN/ODH/ODH350_03_CMD,Aliases/DUT1/CAN/ODH/ODH350_04_CMD,Aliases/DUT1/CAN/ODH/ODH350_05_CMD,Aliases/DUT1/CAN/ODH/ODH350_06_CMD,Aliases/DUT1/CAN/ODH/ODH350_07_CMD,Aliases/DUT1/CAN/ODH/ODH350_08_CMD,Aliases/DUT1/CAN/ODH/ODH350_09_CMD,Aliases/DUT1/CAN/ODH/ODH350_10_CMD,Aliases/DUT1/CAN/ODH/ODH350_11_CMD,Aliases/DUT1/CAN/ODH/ODH500_01_CMD,Aliases/DUT1/CAN/ODH/ODH500_02_CMD,Aliases/DUT1/CAN/ODH/ODH700_01_CMD,Aliases/DUT1/CAN/ODH/ODH700_02_CMD,Aliases/DUT1/CAN/ODH/ODH700_03_CMD,Aliases/DUT1/CAN/ODH/ODH5000_01_CMD,Aliases/DUT1/CAN/ODH/ODH5000_02_CMD,Aliases/DUT1/CAN/ODH/ODH5000_03_CMD,Aliases/DUT1/CAN/ODH/ODH5000_04_CMD,Aliases/DUT1/CAN/OPH/OPH1000_01_CMD,Aliases/DUT1/CAN/OPH/OPH1000_02_CMD,Aliases/DUT1/CAN/OPH/OPH1000_03_CMD,Aliases/DUT1/CAN/OPH/OPH1500_01_CMD,Aliases/DUT1/CAN/OPH/OPH1500_02_CMD,Aliases/DUT1/CAN/OPH/OPH1500_03_CMD,Aliases/DUT1/CAN/OPH/OPH2000_01_CMD,Aliases/DUT1/CAN/OPH/OPH2500_01_CMD,Aliases/DUT1/CAN/OPH/OPH2500_02_CMD,Aliases/DUT1/CAN/OPH/OPH2500_03_CMD,Aliases/DUT1/CAN/OPH/OPH2500_04_CMD,Aliases/DUT1/CAN/OPH/OPH2500_05_CMD,Aliases/DUT1/CAN/OPH/OPH2500_06_CMD,Aliases/DUT1/CAN/OPH/OPH2500_07_CMD,Aliases/DUT1/CAN/OPH/OPH5000_01_CMD,Aliases/DUT1/CAN/OPH/OPH5000_02_CMD,Aliases/DUT1/CAN/OPH/OPH5000_03_CMD,Aliases/DUT1/CAN/OPH/OPH5000_04_CMD,Aliases/DUT1/CAN/OPH/OPH5000_05_CMD,Aliases/DUT1/CAN/OPH/OPH5000_06_CMD,Aliases/DUT1/CAN/OPH/OPH5300_01_CMD,Aliases/DUT1/CAN/OPH/OPH5300_02_CMD,Aliases/DUT1/CAN/OPH/OPH5300_03_CMD,Aliases/DUT1/CAN/OPH/OPH5300_04_CMD,Aliases/DUT2/DAQ/IDH/IDH01,Aliases/DUT2/DAQ/IDH/IDH02,Aliases/DUT2/DAQ/IDL/IDL01,Aliases/DUT2/DAQ/IDL/IDL02,Aliases/DUT2/DAQ/IDL/IDL03,Aliases/DUT2/DAQ/IDL/IDL04,Aliases/DUT2/DAQ/IDL/IDL05,Aliases/DUT2/DAQ/IDL/IDL06,Aliases/DUT2/DAQ/IDL/IDL07,Aliases/DUT2/DAQ/IDL/IDL08,Aliases/DUT2/DAQ/IDL/IDL09,Aliases/DUT2/DAQ/IDL/IDL10,Aliases/DUT2/DAQ/IDL/IDL11,Aliases/DUT2/DAQ/IDL/IDL12,Aliases/DUT2/DAQ/IDL/IDL13,Aliases/DUT2/DAQ/IDL/IDL14,Aliases/DUT2/DAQ/IDL/IDL15,Aliases/DUT2/DAQ/IDL/IDL16,Aliases/DUT2/DAQ/IDL/IDL17,Aliases/DUT2/DAQ/IDL/IDL18,Aliases/DUT2/DAQ/IDL/IDL19,Aliases/DUT2/DAQ/IDL/IDL20,Aliases/DUT2/DAQ/IDL/IDL21,Aliases/DUT2/DAQ/IDL/IDL22,Aliases/DUT2/DAQ/IDL/IDL23,Aliases/DUT2/CAN/ODL/ODL350_01_CMD,Aliases/DUT2/CAN/ODL/ODL350_02_CMD,Aliases/DUT2/CAN/ODH/ODH350_01_CMD,Aliases/DUT2/CAN/ODH/ODH350_02_CMD,Aliases/DUT2/CAN/ODH/ODH350_03_CMD,Aliases/DUT2/CAN/ODH/ODH350_04_CMD,Aliases/DUT2/CAN/ODH/ODH350_05_CMD,Aliases/DUT2/CAN/ODH/ODH350_06_CMD,Aliases/DUT2/CAN/ODH/ODH350_07_CMD,Aliases/DUT2/CAN/ODH/ODH350_08_CMD,Aliases/DUT2/CAN/ODH/ODH350_09_CMD,Aliases/DUT2/CAN/ODH/ODH350_10_CMD,Aliases/DUT2/CAN/ODH/ODH350_11_CMD,Aliases/DUT2/CAN/ODH/ODH500_01_CMD,Aliases/DUT2/CAN/ODH/ODH500_02_CMD,Aliases/DUT2/CAN/ODH/ODH700_01_CMD,Aliases/DUT2/CAN/ODH/ODH700_02_CMD,Aliases/DUT2/CAN/ODH/ODH700_03_CMD,Aliases/DUT2/CAN/ODH/ODH5000_01_CMD,Aliases/DUT2/CAN/ODH/ODH5000_02_CMD,Aliases/DUT2/CAN/ODH/ODH5000_03_CMD,Aliases/DUT2/CAN/ODH/ODH5000_04_CMD,Aliases/DUT2/CAN/OPH/OPH1000_01_CMD,Aliases/DUT2/CAN/OPH/OPH1000_02_CMD,Aliases/DUT2/CAN/OPH/OPH1000_03_CMD,Aliases/DUT2/CAN/OPH/OPH1500_01_CMD,Aliases/DUT2/CAN/OPH/OPH1500_02_CMD,Aliases/DUT2/CAN/OPH/OPH1500_03_CMD,Aliases/DUT2/CAN/OPH/OPH2000_01_CMD,Aliases/DUT2/CAN/OPH/OPH2500_01_CMD,Aliases/DUT2/CAN/OPH/OPH2500_02_CMD,Aliases/DUT2/CAN/OPH/OPH2500_03_CMD,Aliases/DUT2/CAN/OPH/OPH2500_04_CMD,Aliases/DUT2/CAN/OPH/OPH2500_05_CMD,Aliases/DUT2/CAN/OPH/OPH2500_06_CMD,Aliases/DUT2/CAN/OPH/OPH2500_07_CMD,Aliases/DUT2/CAN/OPH/OPH5000_01_CMD,Aliases/DUT2/CAN/OPH/OPH5000_02_CMD,Aliases/DUT2/CAN/OPH/OPH5000_03_CMD,Aliases/DUT2/CAN/OPH/OPH5000_04_CMD,Aliases/DUT2/CAN/OPH/OPH5000_05_CMD,Aliases/DUT2/CAN/OPH/OPH5000_06_CMD,Aliases/DUT2/CAN/OPH/OPH5300_01_CMD,Aliases/DUT2/CAN/OPH/OPH5300_02_CMD,Aliases/DUT2/CAN/OPH/OPH5300_03_CMD,Aliases/DUT2/CAN/OPH/OPH5300_04_CMD
10480,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10500,1,0,2,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10520,1,0,2,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10540,1,0,2,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10560,1,0,2,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10580,1,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10600,1,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10620,1,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10640,1,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10660,1,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10680,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10700,1,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10720,1,0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10740,1,0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10760,1,0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10780,1,0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10800,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10820,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10840,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10860,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10880,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10900,1,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10920,1,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10940,1,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10960,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10980,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11000,1,0,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11020,1,0,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11040,1,0,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11060,1,0,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11080,1,0,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11100,1,0,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11120,1,0,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
